price,predictions,latitude,longitude
$748.44,659.4696,51.51231878182971,-0.1548227805050074
$315.0,319.6321,51.55243,-0.07781
$628.74,473.41263,51.49433145282212,-0.1883486094447358
$252.0,252.56004,51.66584,-0.06924
$61.74,69.545395,51.475671481061305,-0.0673096914781926
$189.0,281.70032,51.52185,-0.15873
$107.1,134.21494,51.59421,-0.02301
$335.16,280.6541,51.55147,-0.19058
$114.66,149.13008,51.57987,-0.03772
$65.52,87.29116,51.50503243214772,-0.1974849799011302
$277.2,286.10632,51.52990210637604,-0.0651029730163599
$88.2,123.653915,51.49785,-0.04979
$254.52,387.62085,51.45263938646462,-0.0397136335815258
$396.9,448.4617,51.53871,-0.1296
$192.78,136.29164,51.52388,-0.10385
$138.6,76.106865,51.47458,-0.28208
$147.42,160.91982,51.4904,-0.08058
$91.98,202.55685,51.4250732,-0.0987543999999999
$226.8,296.7904,51.54066,-0.18296
$220.5,295.44543,51.4436951,-0.1534487
$201.6,333.6618,51.54109947169045,-0.1852950620357391
$245.7,137.29373,51.46941,-0.2078
$119.7,172.04868,51.48529,-0.10796
$103.32000000000001,106.41556,51.56486,-0.26528
$95.76,114.50036,51.5288042,-0.1386159
$78.12,92.04763,51.53085,-0.05596
$151.2,96.15334,51.5289008,-0.121543
$241.92000000000002,319.71378,51.48946213938341,-0.1424768752136396
$55.44,72.14841,51.55263697736459,0.0254893416240709
$448.56,424.78046,51.461183285878136,-0.1708649057005827
$100.8,168.51842,51.5376493,-0.2189774
$268.38,211.67119,51.5153962,-0.1517478
$69.3,58.60854,51.37598,0.11368
$315.0,158.78157,51.54929,-0.14423
$268.38,233.70074,51.50226259372509,-0.1624976519728349
$126.0,151.71931,51.53073,-0.08085
$39.06,74.26143,51.54681,-0.25418
$83.16,99.28694,51.53857956227448,-0.1441241428256034
$258.3,279.63855,51.48782,-0.28613
$217.98,463.71283,51.52771,-0.06499
$428.4,278.36835,51.51534,-0.18185
$352.8,210.52841,51.46552850995072,-0.3310804395610433
$59.22,75.39112,51.54323,0.0481
$75.6,152.83025,51.51679322286972,-0.1325420290231704
$137.34,134.38113,51.44490193344784,0.0850208289490828
$49.14,57.63272,51.56511,-0.13734
$157.5,165.13258,51.56319,-0.09923
$55.44,121.3275,51.48055162649853,-0.1487776024611855
$365.4,254.1945,51.4884,-0.19126
$123.48,98.2118,51.49979,-0.22085
$225.54,178.05327,51.49505,-0.1463
$134.82,142.85864,51.4900873,-0.2149736
$210.42,212.69229,51.55806,0.12767
$142.38,198.14835,51.49091,-0.14048
$821.52,643.68695,51.51228,-0.13613
$75.6,90.15949,51.54741,-0.00566
$119.7,117.50307,51.51042121195985,-0.0182715430855751
$245.7,237.91132,51.57246,0.00168
$88.2,120.31752,51.5468658569191,-0.1953827125188261
$88.2,103.34866,51.48109,-0.12412
$100.8,153.99399,51.55110017277628,-0.0411198281799709
$65.52,81.2186,51.52318808294656,-0.0121383674790132
$54.18,63.716618,51.58050249999999,0.0490686
$225.54,271.68176,51.5658728,-0.2056027
$157.5,210.30954,51.53424,-0.06314
$88.2,93.80675,51.55635175796334,-0.0526943051039988
$206.64000000000001,213.19499,51.51982,-0.0676
$119.7,180.99147,51.405397570572006,-0.0752405932779949
$123.48,275.7583,51.51079,-0.12679
$30.240000000000002,45.439407,51.54697,-0.22517
$163.8,139.52954,51.49971926342455,0.0265464794839493
$2520.0,563.18866,51.50995256068675,-0.0825598181014504
$204.12,299.5069,51.52234,-0.15632
$231.84,302.52905,51.49913974230537,-0.1404908275024652
$60.480000000000004,174.52605,51.54355,-0.03963
$100.8,75.94848,51.47346682365719,-0.0285192666096643
$134.82,123.46152,51.5253721,-0.1260644
$160.02,152.03732,51.56368910150079,0.1311076708662417
$200.34,230.89029,51.51843,-0.2003
$57.96,80.60611,51.59672399347312,-0.0028128773688488
$127.26,110.3082,51.49219,-0.00602
$131.04,158.28285,51.51908,-0.10806
$171.36,196.41185,51.5483728,-0.1546146
$86.94,101.39308,51.594317,-0.184047
$86.94,105.145615,51.49479120983871,-0.2978595567037576
$122.22,190.27281,51.41997,-0.08083
$138.6,171.35155,51.49962,-0.22037
$44.1,65.57906,51.42291,-0.14531
$158.76,163.89072,51.4919891,-0.1987188
$81.9,109.90248,51.47144178568168,-0.1755701227539141
$119.7,139.39851,51.51877,-0.10786
$592.2,658.86475,51.51253194170083,-0.1223740691908038
$399.42,229.7464,51.50371,-0.09403
$428.4,398.286,51.47238,-0.21129
$502.74,345.06827,51.55222,-0.2282
$185.22,205.23145,51.49173520485525,0.1176910455220726
$139.86,118.17534,51.4934,-0.25161
$151.2,266.0109,51.5358,-0.11746
$97.02,178.34627,51.48953,-0.20626
$224.28,327.93588,51.54675,-0.19913
$226.8,219.98973,51.49926,-0.02224
$248.22,191.64323,51.5104,-0.19588
$99.54,107.49725,51.51963562549484,-0.1689478333146473
$233.1,240.59868,51.53535,-0.06302
$93.24,107.605576,51.5176963,-0.2606458
$252.0,227.22589,51.55424,-0.10057
$196.56,118.39844,51.53802893298474,-0.0545882565539792
$166.32,211.38509,51.46418,-0.28855
$86.94,165.0313,51.56500627010514,-0.1039130604830813
$68.04,90.69868,51.39425365600481,0.0031434470859785
$94.5,135.93864,51.45822875681751,-0.1393416657018323
$226.8,192.02332,51.52309,-0.09117
$315.0,289.25607,51.44007,-0.21976
$75.6,82.266846,51.54904306078949,-0.2190352255595315
$189.0,543.7629,51.52126041013633,-0.104878435216271
$94.5,220.87778,51.51328,-0.18867
$545.58,381.31244,51.52021,-0.07602
$177.66,283.62653,51.43752,-0.1302
$6300.0,220.18253,51.56389368830182,-0.0918000680174521
$124.74,121.31069,51.595926,-0.033035
$124.74,126.89908,51.46684,-0.18708
$197.82,307.70398,51.550363,-0.115694
$166.32,180.33284,51.507312722468,-0.2650870451090615
$214.2,273.73608,51.50235323114837,-0.0253545865416526
$81.9,57.75262,51.51642623008109,-0.3035563230514526
$252.0,190.06718,51.528135841380426,-0.175977386534214
$990.36,468.02335,51.49978369999999,-0.1613531
$157.5,213.97108,51.54756,-0.09749
$283.5,213.64537,51.51276986405123,-0.1208925227539103
$90.72,120.10612,51.43779247872745,-0.1323561919084782
$306.18,293.5816,51.58249842404434,0.1734994316675651
$108.36,116.04151,51.61357,-0.10656
$94.5,113.065414,51.485693556576095,-0.0921214744448661
$226.8,216.40536,51.51956,-0.16861
$245.7,321.44656,51.50401279207311,-0.1045012649184382
$225.54,350.8835,51.49178886496482,-0.1984559317941204
$152.46,216.64537,51.5318966,-0.1886506
$289.8,292.16556,51.5416965,-0.2001315
$112.14,98.0513,51.4865765,0.0141018
$91.98,97.9201,51.40405711352211,-0.301439840778212
$139.86,120.7062,51.50008,-0.07779
$163.8,165.40024,51.5062407,-0.2327017
$124.74,122.84247,51.49253,-0.11681
$88.2,90.70961,51.57675,-0.07683
$109.62,159.34093,51.48187920991531,-0.0832326337695121
$236.88,259.88678,51.487872592898384,-0.1898288989608385
$185.22,361.77786,51.49206623362584,-0.3105765147105888
$114.66,186.54655,51.51581887313731,-0.0664035786950009
$127.26,112.36154,51.476689085637744,0.0325818289518955
$270.9,274.74533,51.481539489754326,-0.1486232131719589
$296.1,451.28275,51.5319631,-0.1114741
$185.22,201.31616,51.51783289999999,-0.0741556
$47.88,82.62102,51.46282696647411,-0.1283486429898067
$69.3,75.86482,51.53556,-0.22906
$84.42,118.49583,51.49127250853477,0.0070604149022725
$76.86,71.158676,51.552112680238224,-0.1328897103667259
$56.7,80.46653,51.41486205677549,-0.2209895476698875
$282.24,198.33202,51.55263077112085,-0.0445520793494153
$645.12,330.40048,51.47491556503443,-0.0658328228697388
$49.14,75.43877,51.5132,-0.2459
$202.86,221.86978,51.52163,-0.02891
$75.6,158.83098,51.53267,-0.13655
$94.5,195.0692,51.53146556142506,-0.1155293999362585
$252.0,153.46106,51.39691,-0.17204
$226.8,126.00558,51.57964,-0.14926
$141.12,224.74062,51.51755745446968,-0.1670923984898652
$206.64000000000001,191.04166,51.51351952347244,-0.1793174974051183
$211.68,198.65578,51.46357,-0.15526
$234.36,212.10385,51.4841096,-0.2012972
$308.7,335.04968,51.4986921356431,-0.0969728401977487
$124.74,114.51919,51.57989405556866,-0.0175651552925215
$223.02,246.42596,51.56031,-0.21029
$113.4,123.054375,51.50612,0.02142
$458.64,243.58028,51.47349,-0.18351
$220.5,231.46631,51.54253,0.00418
$138.6,239.055,51.57288,-0.12491
$567.0,536.5776,51.52007,-0.16708
$50.4,57.972874,51.51134769999999,0.1327649
$376.74,109.36537,51.56718,0.26551
$200.34,338.258,51.54955,-0.13591
$107.1,102.08979,51.5695133,-0.2698435
$75.6,85.168304,51.5898,-0.05609
$126.0,106.27148,51.49239,0.06204
$364.14,385.20944,51.45807,-0.30263
$228.06,294.59564,51.51005,-0.02738
$110.88,134.70186,51.4926318,-0.0672673999999999
$91.98,116.210014,51.49495708041451,-0.4299787410693724
$176.4,168.6656,51.49156,-0.30084
$71.82000000000001,87.36107,51.52244034610665,-0.2019003038245141
$74.34,73.14929,51.59355674062079,-0.2456862032967737
$157.5,146.46875,51.45625,-0.01897
$172.62,337.27216,51.52310105632455,-0.1600977033376693
$396.9,369.53842,51.51798,-0.22032
$160.02,214.23346,51.58314739999999,-0.2247092
$178.92,246.51567,51.39779,-0.07142
$398.16,348.93094,51.4939,-0.17611
$239.4,137.56038,51.565,-0.28386
$183.96,118.596985,51.495903,-0.0152422
$107.1,95.72657,51.4696959,-0.189658
$163.8,146.1242,51.55279,-0.07217
$144.9,136.91824,51.499128,0.0951651999999999
$3024.0,522.9689,51.49916,-0.16195
$100.8,90.35518,51.54094,-0.13764
$301.14,416.74753,51.514866849064575,-0.1223902634887852
$64.26,42.537735,51.50249,0.09116
$642.6,451.43143,51.48332977294922,-0.1726049929857254
$186.48,232.3666,51.65011,-0.08187
$567.0,283.36014,51.5131123573303,-0.1469744789069911
$389.34,333.76758,51.49333,-0.18458
$185.22,146.19792,51.47128786613054,-0.1916283306884714
$104.58,97.75163,51.49507,-0.00935
$333.9,396.8544,51.53382,-0.0924
$225.54,278.96707,51.55146,-0.12542
$108.36,116.68994,51.53546,-0.11019
$79.38,95.05595,51.55772678485295,-0.0024382666743725
$81.9,69.75085,51.5103541,0.0141747
$113.4,151.55733,51.53789,-0.10088
$338.94,369.70776,51.5410923,-0.0932886
$331.38,379.0358,51.54245842652091,-0.1426261593969207
$214.2,97.80126,51.46135,-0.35049
$340.2,344.5644,51.416,-0.301
$37.8,77.46724,51.56673,-0.01419
$108.36,136.21844,51.545769,-0.075613
$163.8,200.07938,51.43172,-0.3433
$146.16,202.51459,51.4755522773993,-0.1135076420458651
$113.4,140.93787,51.48971241747668,-0.2058638690709942
$126.0,119.38328,51.43587,-0.16253
$158.76,273.70923,51.479497743026656,-0.1232213602241084
$157.5,195.2661,51.43748,-0.12213
$245.7,453.72507,51.51668659772351,-0.1494789199686291
$149.94,175.70374,51.36576,-0.19665
$132.3,149.9697,51.47896,-0.04934
$441.0,364.77374,51.49669136919617,-0.1946264865404814
$428.4,367.1921,51.49279,-0.17207
$328.86,241.01006,51.46919989448374,0.0154575705528259
$81.9,77.097694,51.43374,-0.06424
$57.96,75.33513,51.54991183833842,-0.11113631435199
$306.18,297.09293,51.52297,-0.14228
$133.56,111.6508,51.5283,-0.12226
$504.0,285.1486,51.55092277752455,-0.0719756112118131
$630.0,556.1692,51.45588437944475,-0.1668277257534861
$126.0,194.32434,51.56253,-0.22436
$52.92,95.79353,51.5568963,-0.0120663
$172.62,253.32997,51.45605661646088,-0.3632696717977524
$30.240000000000002,68.98963,51.6128734,-0.1185071
$118.44,195.14026,51.43656781033672,-0.0071614340132378
$278.46,281.50137,51.51216,-0.19167
$441.0,459.7281,51.5160159,-0.1648546
$195.3,215.86603,51.5198808,-0.1656569
$81.9,83.63416,51.53706285190052,-0.1874448359012603
$214.2,213.47896,51.65027,-0.08237
$225.54,272.52914,51.4675321,0.1227024
$186.48,210.60265,51.51783289999999,-0.0741556
$83.16,70.82577,51.51747,-0.20961
$376.74,319.21863,51.4768,-0.18888
$109.62,187.46097,51.56329,-0.10413
$172.62,144.6985,51.47187664922941,-0.0193875963857928
$141.12,165.1873,51.59313962041954,-0.2322208517108704
$81.9,76.08406,51.53967555811106,-0.2272205409414577
$375.48,300.82596,51.57706,0.04607
$214.2,232.54396,51.49241293283024,0.0716900934128872
$152.46,184.1429,51.57311,0.05718
$113.4,165.60776,51.4710550618024,-0.1842202924328708
$44.1,48.48875,51.39971293609642,-0.2049061342677049
$183.96,169.79492,51.51723,-0.16847
$252.0,383.14148,51.4706759,-0.0987166999999999
$221.76,235.07365,51.54619,-0.18887
$69.3,76.445694,51.51582,-0.25964
$153.72,186.45618,51.55145,-0.19511
$133.56,149.37038,51.39462940627288,-0.290441472491465
$252.0,275.97427,51.44986,-0.19845
$270.9,349.04175,51.4924,-0.31671
$189.0,323.4975,51.51675,-0.18102
$580.86,499.9552,51.49250883440456,-0.1725188567830609
$64.26,80.83013,51.468178352616775,-0.2831199020147323
$219.24,214.92136,51.53149149999999,-0.0384127
$201.6,326.92804,51.49117764847294,-0.1115697364929113
$640.08,362.0579,51.52818783429616,-0.1976623939344394
$47.88,31.45881,51.47622299739042,-0.0647348772010514
$60.480000000000004,76.29301,51.52746,-0.13805
$1134.0,404.5499,51.35487,-0.09224
$190.26,199.80095,51.45892,-0.11714
$234.36,223.02309,51.52045,-0.06734
$217.98,266.8924,51.48986220083942,-0.176491467986746
$167.58,154.70111,51.52796,-0.04946
$126.0,165.93599,51.51388224456476,-0.0326969511882546
$136.08,119.63339,51.55072,-0.22309
$262.08,259.15048,51.50966,0.01872
$1242.36,723.62213,51.515226523706914,-0.1271819658677349
$154.98,277.33664,51.3941189916912,-0.3035041102543818
$201.6,164.25993,51.49281018978483,-0.1709380037213541
$170.1,203.06348,51.47187,-0.01636
$112.14,136.00618,51.5192798112298,-0.1284367141771166
$85.68,150.76454,51.39766999178441,-0.1842436552358243
$288.54,244.77585,51.47191,-0.15098
$863.1,351.12656,51.50381,-0.01003
$226.8,383.99805,51.55,-0.167
$257.04,308.58292,51.50147,-0.01917
$189.0,208.5133,51.48627773092544,0.0833407507640266
$296.1,294.29666,51.56102,-0.05499
$277.2,243.70892,51.46642695475565,-0.1207429315183581
$157.5,160.31714,51.54834250697081,-0.2021226031069292
$176.4,184.67638,51.51137,-0.18388
$297.36,222.12798,51.48906186796008,-0.1473270923858788
$119.7,183.573,51.57767,0.02484
$120.96000000000001,130.64233,51.39956,-0.25598
$113.4,137.71472,51.54409,0.01898
$44.1,139.43602,51.54276,-0.24732
$630.0,178.84578,51.55203,0.07674
$50.4,58.87641,51.57634645000113,0.0650622169482014
$157.5,162.12425,51.486479315452335,0.0085734303416481
$395.64,320.54105,51.5167544,-0.1102273
$138.6,146.3428,51.54467,-0.46903
$112.14,113.200645,51.55904,0.0704
$378.0,158.49472,51.4075,-0.06551
$66.78,69.52155,51.526088308401405,-0.2918501038633087
$1388.52,660.4752,51.51496,-0.17298
$168.84,231.91081,51.616420669776886,-0.175726270712358
$352.8,525.6968,51.51189,-0.18401
$252.0,199.1212,51.49422,-0.18414
$86.94,70.205795,51.52022,-0.14128
$50.4,79.338715,51.413368529385465,-0.1690982164413328
$144.9,242.44945,51.49094072531961,-0.1460087271606138
$56.7,73.83657,51.50627,-0.24989
$60.480000000000004,80.00493,51.41859,-0.12211
$233.1,253.25237,51.52218,-0.12262
$244.44,271.10294,51.4816997,-0.1271357
$201.6,245.16261,51.52896499633789,-0.1295900046825409
$127.26,101.276,51.52834,-0.11503
$244.44,142.8625,51.50225,0.0266
$212.94,266.12686,51.5215179,-0.0739493
$187.74,240.00362,51.55696,-0.24644
$137.34,125.42606,51.5501077235217,-0.0099506601691246
$819.0,453.19666,51.5149092,-0.1596726
$60.480000000000004,65.301285,51.51552115505207,-0.0273447856307029
$63.0,75.291626,51.56350399999999,-0.0838882
$100.8,129.86769,51.5407853,0.1250461
$195.3,201.02272,51.538065339746375,-0.081469322931535
$212.94,151.18484,51.51662055387134,-0.1647722815911606
$126.0,86.11683,51.47429,-0.23819
$63.0,81.87854,51.58431,-0.4396
$252.0,195.70029,51.3995405335636,-0.2312734723091125
$68.04,65.24639,51.42569,-0.1635
$283.5,194.47781,51.54146,0.15434
$298.62,339.84927,51.52764630140812,-0.1160360500216484
$246.96,280.62494,51.56877,-0.05476
$76.86,155.43282,51.55038,-0.18123
$207.9,221.19525,51.36002,-0.2895
$252.0,286.71655,51.48277051043552,-0.015037628229548
$185.22,228.3799,51.537514338368766,-0.1848159357905388
$157.5,249.6146,51.52134,-0.14791
$263.34,279.78088,51.58248,-0.24763
$1121.4,256.3065,51.5231614,-0.125225
$59.22,49.82593,51.525783085979775,-0.045093209729803
$151.2,166.37903,51.53431762608723,-0.0974284511663538
$210.42,217.37952,51.58486085159654,-0.2047861834544281
$65.52,54.639233,51.42322,-0.15837
$233.1,178.85483,51.52986,-0.22513
$293.58,302.6703,51.51686113621693,-0.1640367866587826
$100.8,94.23415,51.52896,-0.09437
$190.26,205.44531,51.48855,-0.13544
$254.52,270.1507,51.50352,-0.10602
$286.02,363.69168,51.5479441,-0.1218399
$332.64,363.06146,51.49187,-0.16583
$110.88,112.816925,51.47143,-0.02209
$388.08,265.5046,51.49826,-0.17519
$142.38,172.70486,51.52169,-0.18357
$3150.0,396.21332,51.57812266080968,0.2200647925903354
$253.26,186.07695,51.49419784545898,-0.190880000591278
$151.2,163.01125,51.469364166259766,-0.3657959997653961
$401.94,415.34665,51.50486,-0.14994
$551.88,513.775,51.5058593,-0.148313
$403.2,398.27997,51.55298,-0.15905
$120.96000000000001,119.98129,51.44591845288803,-0.2018254962951582
$76.86,90.131195,51.496071247546105,-0.1157706615780581
$458.64,343.1494,51.5381432,-0.1447055
$107.1,85.61671,51.57775,0.08526
$44.1,114.217354,51.42899,-0.13234
$447.3,446.65503,51.51316,-0.1316
$45.36,41.472538,51.56585223780047,0.0595897977986044
$73.08,70.55452,51.534531,-0.188041
$137.34,128.81404,51.5953588,-0.2403222
$183.96,354.1186,51.476288,-0.130034
$94.5,188.7789,51.59691596854477,-0.2448451146483421
$124.74,131.52924,51.42163,-0.32161
$176.4,195.39392,51.56451990230208,-0.1324276957702652
$323.82,353.1514,51.45862,-0.20997
$75.6,131.32083,51.53782,0.16845
$94.5,108.01615,51.50122,-0.10198
$315.0,284.87738,51.5395003,-0.2239761
$163.8,165.5055,51.557993407445,-0.3345921652449377
$201.6,177.49222,51.4795566199558,-0.0941697257341242
$277.2,300.79916,51.49278790301185,-0.1851080397428856
$272.16,292.72388,51.51787,-0.11814
$99.54,164.43848,51.48008127,-0.05120253
$74.34,110.47243,51.48911226335247,-0.095727073953467
$404.46,358.43622,51.524251,-0.1767857
$283.5,354.71878,51.51311,-0.12002
$80.64,100.3861,51.48175,-0.0914
$409.5,236.33014,51.51809,-0.22445
$120.96000000000001,128.1139,51.54312,0.07038
$97.02,106.03017,51.53681,-0.14013
$94.5,68.52622,51.4965017,0.0134385
$151.2,280.5985,51.4793333412314,-0.1156060629355777
$73.08,85.247696,51.51475861591649,-0.1613868646440161
$502.74,447.81842,51.49760628027811,-0.1368946419775163
$66.78,52.05583,51.35176221517376,-0.0985513720613727
$81.9,119.605545,51.46364965394256,0.1594596728682518
$64.26,76.98793,51.5321,-0.29424
$93.24,107.05056,51.4693,-0.1464
$120.96000000000001,146.66599,51.5022,-0.10587
$173.88,224.23831,51.55063,-0.08994
$44.1,76.243324,51.35404029872916,-0.1535788274160016
$56.7,59.45041,51.47074,-0.11062
$86.94,117.10281,51.47333,-0.12561
$119.7,159.79977,51.444913637356535,-0.0313523908197124
$378.0,280.88345,51.3062846,0.043703
$183.96,192.3346,51.52559592418523,-0.1951536276065363
$37.8,97.40616,51.57875,-0.28483
$419.58,373.4878,51.47591,-0.20533
$220.5,237.03227,51.53993,-0.20195
$144.9,141.38643,51.5424748,-0.022949
$294.84,208.5112,51.52594482530256,-0.1921769093502717
$45.36,58.108932,51.44056,0.12121
$91.98,81.52328,51.62691,-0.18796
$126.0,79.9773,51.629753862866224,-0.1809909897772265
$277.2,379.20483,51.50464088169192,-0.0627295754597283
$240.66,171.07986,51.49487,-0.14575
$337.68,254.0179,51.51277,-0.18629
$94.5,45.91746,51.46531334838818,-0.1164625212550163
$99.54,127.82704,51.48144,-0.11857
$497.7,412.23007,51.51246,-0.12716
$84.42,122.983574,51.51257,-0.19092
$119.7,95.59798,51.53394,-0.22095
$942.48,501.4042,51.5157623745299,-0.155397323685229
$388.08,394.9675,51.5175956,-0.189114
$296.1,289.7339,51.54317,-0.20267
$173.88,205.46759,51.55242399999999,-0.0760841999999999
$209.16,305.52747,51.60705412575328,-0.1129699653001856
$211.68,232.7671,51.49524,-0.05058
$162.54,203.06514,51.52495,-0.17482
$129.78,126.60294,51.588926739636925,0.0001116265461234
$76.86,80.995674,51.53649,-0.13844
$1071.0,391.37466,51.44325757972175,-0.2051262020769328
$148.68,150.32149,51.48997628594398,-0.2698758894029301
$94.5,69.88828,51.52863,-0.21452
$34.02,37.352962,51.43806,0.01286
$443.52,280.94754,51.51590710182447,-0.0619756453689546
$243.18,288.3543,51.5198619,-0.1596384
$76.86,85.87286,51.52999,-0.21822
$66.78,121.23963,51.599231797857314,-0.0107080218411766
$46.62,38.310287,51.53772,-0.29028
$453.6,585.0537,51.57840541,-0.19675239
$69.3,91.79211,51.48765,-0.1387
$280.98,448.79974,51.47812,-0.37818
$291.06,254.42418,51.39424,-0.29342
$39.06,50.42792,51.59581,-0.21736
$85.68,167.859,51.53407,-0.3329
$149.94,123.00834,51.52655,-0.0772
$378.0,236.64848,51.5186557,-0.150471
