y_test,y_pred
290.0,239.0490795268487
240.0,209.28614875561576
100.0,111.90565469182228
186.0,226.13423465658673
78.0,115.56767977961357
152.0,143.0075728828628
106.0,78.01437305071657
107.0,112.37711440177476
105.0,158.91251021607005
180.0,299.66237455558485
70.0,68.84879719693461
90.0,157.8129413692824
28.0,106.81013791071952
227.0,192.61055781265742
70.0,110.2290754302852
53.0,109.75379565245679
171.0,201.0330375790288
290.0,238.02487723842114
110.0,109.56119133235947
199.0,162.37183854536357
126.0,159.52827259493125
65.0,166.08235749780243
260.0,234.5307887933203
70.0,68.03419267551502
130.0,107.81313070085534
126.0,228.18237078626987
60.0,123.33301440061078
19.0,374.2053707551532
521.0,438.1386548937127
90.0,131.11200770380754
68.0,139.62871881013905
109.0,113.55128652995724
140.0,160.97149070386996
94.0,109.34270591336555
220.0,167.7473846095654
60.0,83.70952944179925
120.0,109.7460094038191
165.0,108.4858531115136
100.0,109.72975056248787
60.0,110.30482734362394
245.0,173.20077920137544
200.0,179.37123715325626
45.0,112.14435597812704
89.0,129.9814399154999
85.0,120.94435815386576
87.0,130.5189252444238
204.0,155.69408167545149
200.0,205.76777835359798
211.0,209.48695030573995
85.0,125.82826952890237
279.0,218.6393258916596
140.0,157.32682238802008
79.0,130.90198229601495
56.0,104.28241549622513
80.0,275.4099906739482
451.0,363.5838378082423
130.0,211.11973630387868
72.0,125.97114583109521
90.0,119.53564023011488
115.0,182.30785110595423
130.0,220.78629289004596
68.0,123.37640821594546
50.0,71.41787063464544
493.0,386.06769912193124
300.0,308.7560174296809
65.0,53.92837606487663
60.0,65.8410209334039
100.0,92.43845091996396
45.0,101.82518972465351
129.0,193.36700614173242
116.0,205.00883818662996
119.0,199.3627737477812
116.0,207.0269252425588
99.0,108.5329138205902
35.0,121.2016449849283
60.0,174.7447948270844
90.0,129.08837301281682
80.0,187.6644974323177
120.0,167.82558262821897
65.0,98.72658620804225
69.0,109.85295129960457
100.0,146.28166407234502
73.0,186.6461617179479
70.0,102.02336727674218
86.0,112.44559801954684
130.0,108.47968152901078
212.0,168.65701554877975
73.0,59.24105166567795
143.0,108.93498263007773
110.0,113.02676809651238
250.0,164.06762526442992
38.0,67.43280539127602
100.0,128.4426618552131
200.0,185.9915813634513
18.0,109.62108588177352
20.0,166.078454335166
105.0,137.48489623566243
189.0,170.322517432581
104.0,147.31996666874386
80.0,109.49065486737629
150.0,181.36960542316797
119.0,202.07392236363796
40.0,62.816857114401735
57.0,92.6189528040032
